date,title,link,content
2023-11-15 18:31:39,"민주의원 30명, '위성정당 방지법' 당론 추진 촉구",https://n.news.naver.com/mnews/article/001/0014333513?sid=100,
2023-11-12 14:31:01,"국힘 ""이동관 탄핵 민주당, 나쁜 정치 도 넘었다""",https://n.news.naver.com/mnews/article/053/0000039548?sid=100,
2023-11-14 10:56:01,‘상속세 완화’ 딴지놓는 민주당…홍익표 “선거용 날림 정책·무책임 던지기식 정치”,https://n.news.naver.com/mnews/article/009/0005214530?sid=100,
2023-11-13 15:57:01,꼼수의 꼼수의 꼼수[김지현의 정치언락],https://n.news.naver.com/mnews/article/020/0003530845?sid=100,
2023-11-14 10:48:29,"[정치쇼] 천하람 ""이준석 신당 합류? 아직 답하긴 어려워""",https://n.news.naver.com/mnews/article/055/0001105679?sid=100,
2023-11-15 09:15:07,"이원욱 “정치9단 박지원, 개딸을 개딸이라 못 불러…김대중 철학 외면”",https://n.news.naver.com/mnews/article/016/0002224867?sid=100,
2023-11-13 10:27:01,"이재명 ""방송3법, 언론자유 회복 기회…尹 '거부정치' 그만해야""",https://n.news.naver.com/mnews/article/031/0000787437?sid=100,
2023-11-16 00:55:35,[사설] 민주당-한동훈의 정치 혐오 부추기는 말싸움,https://n.news.naver.com/mnews/article/025/0003321907?sid=110,
2023-11-14 18:02:35,"황보승희, 장제원 겨냥해 ""알량한 정치 계속하시라""",https://n.news.naver.com/mnews/article/052/0001959941?sid=100,
2023-11-16 05:05:52,[서울 on] 민의로 포장한 정치/명희진 정치부 기자,https://n.news.naver.com/mnews/article/081/0003409084?sid=110,
2023-11-14 16:23:09,"‘정치 감사’ 비판에도…감사원 “전 정부, ‘신재생 확대’ 무리하게 강행”",https://n.news.naver.com/mnews/article/028/0002664501?sid=100,
2023-11-14 11:56:01,"[10분 뉴스정복] 이준석의 혐오정치, 류호정은 무슨 생각인가",https://n.news.naver.com/mnews/article/047/0002412628?sid=102,
2023-11-15 09:47:05,"민주 의원 30명, '위성정당 방지법' 당론 추진 촉구",https://n.news.naver.com/mnews/article/014/0005100991?sid=100,
2023-11-13 14:50:22,"윤재옥 ""몰염치한 민주당 정치 심판 받을 것…민생·예산에 집중""",https://n.news.naver.com/mnews/article/003/0012205907?sid=100,
2023-11-14 14:58:01,이재명이 달라졌다? '사법리스크'에 가려진 '사이다정치',https://n.news.naver.com/mnews/article/586/0000067666?sid=100,
2023-11-15 14:40:00,"류호정, 송영길 향해 “인간 덜 된 듯…꼰대도 저 정도는...”",https://n.news.naver.com/mnews/article/009/0005215324?sid=100,
2023-11-13 13:28:06,"신평 저격한 홍준표…""정치 기본도 모르는 사람이 망상으로 훈수""",https://n.news.naver.com/mnews/article/277/0005339845?sid=100,
2023-11-14 05:40:00,집에 김일성 사진 걸고 '北 정치' 찬양한 60대…'보안법 위반' 실형,https://n.news.naver.com/mnews/article/008/0004961164?sid=102,
2023-11-15 19:44:01,[단독]국민연금 ‘내는돈’ 현행 9%→최소 13%로 인상 논의,https://n.news.naver.com/mnews/article/020/0003531384?sid=102,
2023-11-14 13:17:01,"한동훈 ""민주당, 정치적으로 남는 장사라고 탄핵 남발해""",https://n.news.naver.com/mnews/article/018/0005619488?sid=102,
2023-11-14 15:36:41,"민주당 ""尹, 정치 중립 어긴 검찰총장 해임하거나 경고해야""",https://n.news.naver.com/mnews/article/052/0001959845?sid=100,
2023-11-14 17:11:01,"與, ‘김포시 서울 편입’ 특별법 띄운다…통과 가능성은? [이런정치]",https://n.news.naver.com/mnews/article/016/0002224667?sid=100,
2023-11-12 15:24:08,"여당 ""민주, 이동관 탄핵 위해 꼼수 동원…도 넘은 나쁜정치""(종합)",https://n.news.naver.com/mnews/article/003/0012204230?sid=100,
2023-11-14 16:00:04,한미일 등 46개국 “AI 군사적으로 책임감있게 사용할 것” 정치선언 동참,https://n.news.naver.com/mnews/article/081/0003408555?sid=104,
2023-11-15 10:34:41,"이원욱 ""송영길 '어린 놈', 586·486 정치인 몰락시키는 모습""",https://n.news.naver.com/mnews/article/277/0005341030?sid=100,
2023-11-15 11:34:29,"배우출신 민주 방수형, 전주갑 출마… “전주를 혁신 변화의 시작점으로”",https://n.news.naver.com/mnews/article/003/0012210575?sid=102,
2023-11-13 11:51:02,60대와 70대 정치의식은 다르다…내달부터 여론조사 구분해야,https://n.news.naver.com/mnews/article/028/0002664290?sid=100,
2023-11-11 13:43:01,"한동훈, ‘어린 놈’ 발언 송영길 전 대표에 “정치 후지게 만들어”",https://n.news.naver.com/mnews/article/032/0003260566?sid=100,
2023-11-15 18:55:45,"'법카 유용 의혹' 배 모 씨 2심에서 ""정치적 논쟁 바람직하지 않아""",https://n.news.naver.com/mnews/article/052/0001960525?sid=102,
2023-11-14 18:23:01,"도선관위, 법인자금으로 정치자금 후원한 행위 고발",https://n.news.naver.com/mnews/article/087/0001006920?sid=100,
2023-11-14 15:56:31,"[씨박스] 韓 ""정치 후지게 만들어"" ↔ 宋 ""장관을 후지게 해""",https://n.news.naver.com/mnews/article/448/0000436081?sid=100,
2023-11-14 11:45:01,"윤재옥, KBS 진행자 교체 사태에 ""정치권이 감놔라 대추놔라 하는 건 옳지 않아""",https://n.news.naver.com/mnews/article/006/0000120818?sid=100,
2023-11-14 13:20:03,"민주 ""윤대통령, 정치중립 어긴 검찰총장 해임 또는 경고해야""",https://n.news.naver.com/mnews/article/422/0000629235?sid=100,
2023-11-15 10:20:06,[대구·경북 주간정치] 정치권 관심은 대구…이준석 신당 초읽기?,https://n.news.naver.com/mnews/article/056/0011602672?sid=100,
2023-11-15 12:11:03,"여당, 민주 '이원석 탄핵' 추진설에 ""습관성 탄핵 전문 정당""",https://n.news.naver.com/mnews/article/003/0012210684?sid=100,
2023-11-14 11:55:08,"송영길, 또 한동훈에 ""이렇게 후지게 하는 법무장관은 처음""(종합)",https://n.news.naver.com/mnews/article/001/0014329351?sid=100,
2023-11-15 17:18:16,'정치 실종시대 민주주의' 정당학회 연례학술회의,https://n.news.naver.com/mnews/article/009/0005215577?sid=100,
2023-11-14 06:43:01,김종인 “앞으로 정치권에 직접 개입하는 일은 절대 없을 것”,https://n.news.naver.com/mnews/article/022/0003874688?sid=100,
2023-11-11 14:26:03,"송영길 '어린 건방진놈' 막말에 한동훈 ""도덕성 맨 끝…정치 후지게해""",https://n.news.naver.com/mnews/article/448/0000435713?sid=100,
2023-11-14 10:57:01,"민형배 ""정치를 후지게 한건 한동훈 같은 XX다…탐욕이 지금 대한민국 정치를 이렇게 만들어""",https://n.news.naver.com/mnews/article/087/0001006700?sid=100,
2023-11-14 09:02:01,韓美 등 46개국 “책임감 있는 AI 군사적 이용” 정치적 선언,https://n.news.naver.com/mnews/article/016/0002224221?sid=100,
2023-11-14 07:03:01,"국힘, 宋 ‘한동훈 어린놈 발언’에 “정치사 욕되게 말고 자중해야”",https://n.news.naver.com/mnews/article/022/0003874695?sid=100,
2023-11-13 00:04:01,‘검사탄핵’ 野·檢 대치… “건방진 놈” “정치 후지게” 난타전,https://n.news.naver.com/mnews/article/005/0001651437?sid=102,
2023-11-13 23:00:01,"장제원 ""알량한 정치인생 연장하면서 서울 가지 않겠다""",https://n.news.naver.com/mnews/article/660/0000049194?sid=100,
2023-11-14 14:38:43,방글라 정치권 '극한대립'에 美 중재 나서나…여야에 회동 제안,https://n.news.naver.com/mnews/article/001/0014329792?sid=102,
2023-11-14 05:00:00,"'배신의 정치' 지목된 유승민 …朴 ""왜 나와 거리뒀나 모르겠다"" [박근혜 회고록]",https://n.news.naver.com/mnews/article/025/0003321362?sid=100,
2023-11-15 05:05:51,[마감 후] 코리아 이스 레디?/허백윤 정치부 기자,https://n.news.naver.com/mnews/article/081/0003408729?sid=110,
2023-11-13 13:48:01,"경찰, 野 이상헌의원 ‘정치자금법 위반’ 기소의견 송치",https://n.news.naver.com/mnews/article/009/0005213966?sid=102,
2023-11-11 13:57:59,"한동훈, 송영길 '건방진 놈' 비난에 ""운동권했다고…정치 후지게해""",https://n.news.naver.com/mnews/article/057/0001780052?sid=100,
2023-11-11 15:09:28,송영길 “‘건방진 놈’ 탄핵해야”…한동훈 “정치 후지게 만들어”,https://n.news.naver.com/mnews/article/056/0011600400?sid=102,
2023-11-15 10:14:03,"한동훈에 “너”했던 유정주, 돌연 “혐오 어휘로 부르지 말기 약속해요”",https://n.news.naver.com/mnews/article/023/0003799251?sid=100,
2023-11-13 21:10:17,세계한인정치인포럼 찾은 박진 외교 장관,https://n.news.naver.com/mnews/article/421/0007173223?sid=100,
2023-11-12 16:40:18,"""정치셈법보다 헌법수호가 우선""…윤 대통령, 세 번째 거부권 '무게'",https://n.news.naver.com/mnews/article/421/0007170219?sid=100,
2023-11-15 15:28:01,"류호정, 한동훈 ‘어린놈’ 비난 송영길에 “인간 좀 덜된 듯”",https://n.news.naver.com/mnews/article/021/0002605301?sid=100,
2023-11-14 07:48:01,장제원 “알량한 정치 인생 연장하며 서울 가지 않겠다”,https://n.news.naver.com/mnews/article/016/0002224173?sid=100,
2023-11-13 16:27:01,“은행 이익은 불법 아냐”…정치권發 ‘횡재세’ 도입 추진에 논란 확산,https://n.news.naver.com/mnews/article/243/0000052703?sid=101,
2023-11-15 14:38:06,"'비명계' 이상민 ""국민의힘 입당 가능성 배제 안한다""",https://n.news.naver.com/mnews/article/421/0007177873?sid=100,
2023-11-14 17:39:11,[로터리]  뺄셈 아닌 덧셈 정치로,https://n.news.naver.com/mnews/article/011/0004261358?sid=100,
2023-11-13 13:07:01,"국민의힘 ""거부권 공식 건의""…민주 ""거부정치 그만""",https://n.news.naver.com/mnews/article/422/0000629030?sid=100,
2023-11-14 20:33:01,[안호기 칼럼] ‘아니면 말고’ 위험한 정치의 계절,https://n.news.naver.com/mnews/article/032/0003261202?sid=110,
2023-11-11 15:43:01,송영길 ‘어린놈’ 비난…한동훈 “운동권했다고 정치 후지게”,https://n.news.naver.com/mnews/article/022/0003873992?sid=100,
2023-11-15 00:45:15,"美진보성향 슈퍼팩, TV광고 손 떼고 온라인 선거운동에 '올인'",https://n.news.naver.com/mnews/article/001/0014330797?sid=104,
2023-11-11 13:28:16,"한동훈 ""송영길, 한국 정치 후지게 만들어""…'건방진 놈' 발언 맞대응",https://n.news.naver.com/mnews/article/421/0007168952?sid=102,
2023-11-15 17:14:04,"한동훈, 아내 진은정 봉사활동에 ""통상적""",https://n.news.naver.com/mnews/article/018/0005620527?sid=100,
2023-11-14 05:00:00,"[오늘의 주요일정] 정치·정부(14일, 화)",https://n.news.naver.com/mnews/article/421/0007173510?sid=100,
2023-11-12 11:22:01,결국 美 셧다운 오나…정치 난맥상에 경제 '흔들',https://n.news.naver.com/mnews/article/018/0005617833?sid=101,
2023-11-13 16:55:35,"인천시 정무직 총선 출마 잇따라…고주룡 대변인 ""남동을서 바른 정치""",https://n.news.naver.com/mnews/article/055/0001105466?sid=102,
2023-11-14 18:53:02,사장 취임 첫 일정이 하차 통보? 위기의 KBS [정치왜그래?],https://n.news.naver.com/mnews/article/308/0000033727?sid=100,
2023-11-14 21:13:01,"광주 찾은 김동연 ""尹정부ㆍ여당, 총선 앞두고 포퓰리즘 정치""",https://n.news.naver.com/mnews/article/660/0000049265?sid=102,
2023-11-14 14:11:07,"한동훈 ""檢 총장 탄핵도 말 바꿔…하루 한명 탄핵하나""",https://n.news.naver.com/mnews/article/003/0012208466?sid=102,
2023-11-13 11:08:30,"'고발사주' 손준성 ""선고 앞두고 탄핵 추진‥정치적 공세""",https://n.news.naver.com/mnews/article/214/0001311464?sid=102,
2023-11-13 17:50:20,"박환희 서울시의회 운영위원장 의회장 엄수…""빛과 소금의 정치인""",https://n.news.naver.com/mnews/article/421/0007172760?sid=102,
2023-11-13 19:13:01,[정치톡톡] 이재명 동네 투어 / 산악회 간 장제원 / 신당,https://n.news.naver.com/mnews/article/057/0001780432?sid=100,
2023-11-15 05:04:27,“AI 군사적 사용 책임 있게”… 한미 등 46개국 정치선언,https://n.news.naver.com/mnews/article/081/0003408691?sid=104,
2023-11-11 00:04:22,"트럼프 ""사법당국 무기화 나도 가능""…재선시 정치보복 시사",https://n.news.naver.com/mnews/article/001/0014323645?sid=104,
2023-11-15 17:51:01,"류호정 ""송영길 '한동훈 어린놈' 비난…인간이 좀 덜 됐나"" 직격",https://n.news.naver.com/mnews/article/082/0001241914?sid=100,
2023-11-14 19:14:24,[대구·경북 주간정치] 정치권 관심은 대구…이준석 신당 초읽기?,https://n.news.naver.com/mnews/article/056/0011602116?sid=100,
2023-11-14 18:41:01,"“대학과 지역은 ‘공생’… 정부가 끌고, 정치가 밀어야 발전” [유럽 대학도시서 배운다]",https://n.news.naver.com/mnews/article/082/0001241716?sid=100,
2023-11-14 06:30:00,"""노란봉투법은 찬성, 정치집회는 반대""… 양대노총과 다른 길 가는 'MZ노조'",https://n.news.naver.com/mnews/article/277/0005340116?sid=102,
2023-11-15 17:19:07,"도쿄·와세다大 강연 나선 김무성…""양국 역사 `정치적 악용` 경계해야""",https://n.news.naver.com/mnews/article/029/0002837290?sid=100,
2023-11-12 15:44:17,"북, G7 외교장관 회의에 ""미국에 봉사하는 정치 도구""",https://n.news.naver.com/mnews/article/057/0001780176?sid=100,
2023-11-15 11:09:30,"조국-송영길, 비례대표 신당 창당하나",https://n.news.naver.com/mnews/article/003/0012210365?sid=100,
2023-11-15 13:22:01,"'건방진 놈' 송영길에 류호정 ""인간 덜 된 것 아닌가""",https://n.news.naver.com/mnews/article/119/0002769371?sid=100,
2023-11-13 17:48:01,"""이준석 신당 영남에 뜨면 민주당은 3등... 이렇게 정치하면 안돼""",https://n.news.naver.com/mnews/article/047/0002412572?sid=100,
2023-11-15 15:35:11,“세 치 혀가 사람 잡아”…檢 ‘명예훼손’ 무죄 최강욱에 징역형 구형,https://n.news.naver.com/mnews/article/081/0003408890?sid=102,
2023-11-14 13:14:44,"이상휘, '꿈과 희망의 생산적 정치하겠다'",https://n.news.naver.com/mnews/article/421/0007174745?sid=102,
2023-11-13 20:32:45,제9차 세계한인정치인포럼 개회식,https://n.news.naver.com/mnews/article/001/0014328022?sid=100,
2023-11-14 17:25:07,"장제원의 ""서울 안 가""…황보승희 ""알량한 정치 대대손손 하시라"" 저격",https://n.news.naver.com/mnews/article/656/0000069358?sid=100,
2023-11-14 08:48:01,박진 장관 “글로벌중추국가 비전실현에 한인 정치인 역할 중요”,https://n.news.naver.com/mnews/article/018/0005619177?sid=100,
2023-11-15 16:41:01,"‘52시간 보완’에 ‘주 4.5일제로 맞불’…이재명, 노동의제 던졌다 [이런정치]",https://n.news.naver.com/mnews/article/016/0002225258?sid=100,
2023-11-15 11:13:45,"이준석 ""김기현 1~2주 내 쫓겨나…한동훈 비대위원장 가능""",https://n.news.naver.com/mnews/article/421/0007177083?sid=100,
2023-11-13 22:31:01,장제원 “정치인생 연장하며 서울 안 가”…인요한 “그냥 우유 마실래 맞고 마실래”,https://n.news.naver.com/mnews/article/020/0003530890?sid=100,
2023-11-11 13:06:01,송영길 “어린 건방진 놈” 한동훈 “운동권 했다고…정치 후지게 해”,https://n.news.naver.com/mnews/article/009/0005213349?sid=100,
2023-11-13 17:18:01,"李 ‘정치 생명’ 걸린 위증교사 사건, 檢 ‘분리 기소’ 승부수 통했다",https://n.news.naver.com/mnews/article/081/0003408205?sid=102,
2023-11-15 12:22:01,"민주, 檢 탄핵 ‘간보기’…역풍 우려에도 멈추지 않는 강경파 질주 [이런정치]",https://n.news.naver.com/mnews/article/016/0002225109?sid=100,
2023-11-15 18:36:03,한동훈 부인 진은정씨 첫 등장… ‘사랑의 선물’ [포착],https://n.news.naver.com/mnews/article/005/0001652372?sid=102,
2023-11-15 17:16:09,민주 비명계 '원칙과 상식' 내일 출범…입장문도 발표,https://n.news.naver.com/mnews/article/003/0012211779?sid=100,
2023-11-11 14:52:01,"송영길 전 대표 '어린놈' 발언에 한동훈 장관 ""운동권 했다고…정치 후지게 만들어""",https://n.news.naver.com/mnews/article/437/0000366678?sid=100,
2023-11-14 09:57:16,"송영길, 한동훈 또 직격…민형배·유정주도 가세 “정치 후지게 만들어”",https://n.news.naver.com/mnews/article/056/0011601726?sid=100,
2023-11-13 11:19:03,"'고발 사주' 손준성 ""선고 앞두고 탄핵 추진? 정치적 공세 의연히 대처할 것""",https://n.news.naver.com/mnews/article/119/0002768355?sid=102,
2023-11-12 14:10:01,"국민의힘 “민주, 이동관 탄핵 위해 온갖 꼼수 동원…도 넘은 나쁜정치”",https://n.news.naver.com/mnews/article/021/0002604587?sid=100,
2023-11-13 10:38:01,"민형배,  “정치를 후지게 한 건 한동훈 같은 XX들”",https://n.news.naver.com/mnews/article/016/0002223739?sid=102,
2023-11-15 16:24:03,"‘서오남’에서 ‘지여사’로… 대통령실, 방향 선회 조짐",https://n.news.naver.com/mnews/article/005/0001652321?sid=100,
2023-11-11 19:15:34,宋 “한동훈 건방지다” vs 韓 “정치 후지게 만들어”,https://n.news.naver.com/mnews/article/449/0000261468?sid=100,
2023-11-15 15:19:01,"류호정, 송영길 '어린놈' 발언에 ""인간 덜 된 것 아닌가""",https://n.news.naver.com/mnews/article/586/0000067743?sid=100,
2023-11-14 17:54:31,"野, 한동훈에 입모아 ""후지게""…송영길 ""후지게 하는 장관""(종합2보)",https://n.news.naver.com/mnews/article/001/0014330573?sid=100,
2023-11-13 15:53:09,"신평 저격한 홍준표 ""정치 기본도 모르는 사람이 헛된 망상으로 훈수 역겨워""",https://n.news.naver.com/mnews/article/029/0002836676?sid=100,
2023-11-15 13:26:01,송영길 ‘어린놈’ 발언에…류호정 “인간이 좀 덜 된 것 아닌가”,https://n.news.naver.com/mnews/article/016/0002225125?sid=100,
2023-11-09 05:03:44,"메타 ""페이스북 등에 정치광고 할 때 AI 사용 안 밝히면 거부""",https://n.news.naver.com/mnews/article/001/0014318840?sid=104,
2023-11-13 00:06:01,[오늘과 내일/윤완준]정치인 인요한,https://n.news.naver.com/mnews/article/020/0003530660?sid=110,
2023-11-13 19:11:01,"여 ""쟁점법안 재의요구권 행사 건의"" 야 ""거부권 정치 그만해야""",https://n.news.naver.com/mnews/article/057/0001780431?sid=100,
2023-11-11 12:41:01,"송영길 ""건방진 놈"" 비난에 한동훈 ""정치 '후지게' 만들어""",https://n.news.naver.com/mnews/article/629/0000248566?sid=102,
2023-11-15 11:17:01,"한동훈에 ""너""라더니 돌연 ""약속할까요"" 유정주의 어제와 다른 오늘",https://n.news.naver.com/mnews/article/015/0004914303?sid=100,
2023-11-14 09:31:01,"조국, ‘증오의 조직화’로 尹정권 파탄 노려… ‘민주 위성정당’ 차려 출마할듯[허민의 정치카페]",https://n.news.naver.com/mnews/article/021/0002604927?sid=100,
2023-11-13 20:31:32,제9차 세계한인정치인포럼 개회식,https://n.news.naver.com/mnews/article/001/0014328016?sid=100,
2023-11-14 09:38:07,"광주 찾은 김동연 ""김포 편입, 지방 죽이기·선거용 속임수""",https://n.news.naver.com/mnews/article/003/0012207460?sid=102,
2023-11-15 12:24:01,"이원욱, 송영길 저격 ""386 운동가 출신 정치인 전체 욕 먹여""",https://n.news.naver.com/mnews/article/123/0002320756?sid=100,
2023-11-15 09:39:11,"[정치쇼] 성일종 ""김기현, 작은 것 연연할 분 아냐…장제원도 숙고 중일 것""",https://n.news.naver.com/mnews/article/055/0001106008?sid=100,
2023-11-11 13:36:01,"한동훈 ""송영길 같은 운동권이 정치 후지게 해…추잡한 추문에도 우월한 척”",https://n.news.naver.com/mnews/article/011/0004260190?sid=100,
2023-11-15 14:29:07,"류호정, 송영길 `한동훈 어린놈` 발언에 ""인간이 좀 덜 된 것 아닌가""",https://n.news.naver.com/mnews/article/029/0002837204?sid=100,
2023-11-15 15:20:01,"한국 온 ICC 소장 “가석방 없는 종신형, 고문이라는 의견도…정답 없어”",https://n.news.naver.com/mnews/article/081/0003408881?sid=102,
2023-11-12 19:36:48,[뉴스야?!] '정치 초보' 인요한 효과?,https://n.news.naver.com/mnews/article/448/0000435807?sid=100,
2023-11-13 17:54:58,"MBC ""방심위 과징금은 정당성 결여된 불공정 정치 심의‥공영방송 압박""",https://n.news.naver.com/mnews/article/214/0001311560?sid=102,
2023-11-15 10:46:01,[새론새평] 정책은 정치다,https://n.news.naver.com/mnews/article/088/0000846041?sid=110,
2023-11-11 13:45:01,"한동훈, 송영길에 ""운동권 했다고 사회 기여도 없이 정치 후지게 해""",https://n.news.naver.com/mnews/article/016/0002223286?sid=102,
2023-11-13 13:19:17,"이종석 ""정치적 중립·독립성 지켜 국민 신뢰 얻을 것""",https://n.news.naver.com/mnews/article/057/0001780340?sid=102,
2023-11-13 12:35:05,"홍준표 ""정치 기본도 모르는 이가 대통령 멘토 자처""…누구 겨냥?",https://n.news.naver.com/mnews/article/421/0007171600?sid=102,
2023-11-15 07:03:04,[이진순 칼럼] 시시한 정치에서 벗어날 통 큰 야심,https://n.news.naver.com/mnews/article/028/0002664595?sid=110,
2023-11-12 18:25:01,"[단독] 공매도 금지, 법 절차 건너뛰고 결정…정치적 판단 의혹 키워",https://n.news.naver.com/mnews/article/011/0004260399?sid=101,
2023-11-14 07:00:01,"'메가서울'아, 부산의 꿈을 앗아가지 마오 [기자수첩-정치]",https://n.news.naver.com/mnews/article/119/0002768661?sid=100,
2023-11-13 13:54:06,"하마스 ""가자는 가자 주민이 통치…그 외 안보·정치 권한 없다""[이-팔 전쟁]",https://n.news.naver.com/mnews/article/003/0012205706?sid=104,
2023-11-14 16:23:11,"국민의힘 ""KBS, 특정 정치집단 유착해 도구로 전락""‥박민 사장 옹호",https://n.news.naver.com/mnews/article/214/0001311813?sid=100,
2023-11-15 00:07:01,"김동연 “김포 서울 편입은 지방 죽이기, 정치 속임수”",https://n.news.naver.com/mnews/article/005/0001652112?sid=102,
2023-11-14 07:15:01,"여 ""쟁점법안 재의요구권 행사 건의"" 야 ""거부권 정치 그만해야""",https://n.news.naver.com/mnews/article/057/0001780478?sid=100,
2023-11-13 19:44:10,"새벽버스 올라탄 나경원 ""중앙정치는 자리싸움 소음뿐""",https://n.news.naver.com/mnews/article/029/0002836768?sid=100,
2023-11-14 12:03:59,"송영길, 한동훈에 ""이렇게 후지게 하는 법무장관은 처음""",https://n.news.naver.com/mnews/article/055/0001105711?sid=100,
2023-11-12 18:03:17,"한동훈, 송영길 겨냥 “대한민국 정치 후지게 해”",https://n.news.naver.com/mnews/article/022/0003874127?sid=100,
2023-11-15 11:59:45,"총선 불출마 강민정 ""21대 국회 퇴행 책임…남은 임기에 최선""",https://n.news.naver.com/mnews/article/421/0007177412?sid=100,
2023-11-15 14:26:16,"한동훈에 ""너"" 한 유정주, 돌연 ""혐오 어휘로 부르지 말길""",https://n.news.naver.com/mnews/article/057/0001780865?sid=100,
2023-11-15 07:01:13,[오늘의 주요일정]정치(11월15일 수요일),https://n.news.naver.com/mnews/article/003/0012209626?sid=100,
2023-11-15 09:57:05,"[정치쇼] 안민석 ""이재명 안동 출마? 애들도 누가 하라고 하면 더 하기 싫어""",https://n.news.naver.com/mnews/article/055/0001106011?sid=100,
2023-11-14 15:18:55,"민주, 연일 한동훈 때리기…""후진"" ""구토"" ""XX"" ""어린놈""",https://n.news.naver.com/mnews/article/421/0007175336?sid=100,
2023-11-11 13:51:34,"한동훈 “송영길 같은 운동권이 정치 후지게, 추잡한 추문에도 우월한 척”",https://n.news.naver.com/mnews/article/449/0000261446?sid=100,
2023-11-13 06:08:13,"한동훈, 송영길 겨냥 “韓정치 후지게 해”… 宋 “건방진 놈” 원색비난에 맞대응",https://n.news.naver.com/mnews/article/022/0003874259?sid=100,
2023-11-14 06:56:01,"장제원, 지지모임서 ""알량한 정치인생 연장하며 서울 가지 않겠다""",https://n.news.naver.com/mnews/article/656/0000069248?sid=100,
2023-11-14 12:23:03,"송영길, 한동훈에 ""어린 놈"" 이어 ""후진 법무장관""",https://n.news.naver.com/mnews/article/448/0000436043?sid=100,
2023-11-11 17:08:28,"[D리포트] 송영길 ""이런 건방진 놈이 어디 있나?"" 한동훈 ""운동권 했다고…대한민국 정치 후지게 만들었다""",https://n.news.naver.com/mnews/article/055/0001105057?sid=100,
2023-11-13 20:22:07,"박진 외교장관 ""한인정치인 국제사회 역할 확대 지원해야""",https://n.news.naver.com/mnews/article/003/0012206821?sid=100,
2023-11-13 09:25:29,"이준석 ""금태섭, 진영정치 깬 제3당? 굉장히 거창하고 상투적""",https://n.news.naver.com/mnews/article/277/0005339649?sid=100,
2023-11-13 18:52:57,"민주 ""방심위, YTN 등 무더기 과징금은 '정치 심의'...방심위원장 사퇴해야""",https://n.news.naver.com/mnews/article/052/0001959469?sid=100,
2023-11-14 11:24:31,"윤재옥 ""KBS, 본연의 자세 돌아오길...정치권 개입 말아야""",https://n.news.naver.com/mnews/article/052/0001959731?sid=100,
2023-11-15 11:44:08,"與, '메가서울' 6년 걸쳐 단계적 확장…농어촌 전형 폐지 유예도",https://n.news.naver.com/mnews/article/374/0000358893?sid=101,
2023-11-13 10:01:20,"이재명 ""尹정권, 거부정치 그만해야…방송3법 즉각 수용해야""",https://n.news.naver.com/mnews/article/008/0004960718?sid=100,
2023-11-15 17:56:24,포스코 미래기술연구원 성남 분원 설립 확정…포항 각계 반발(종합),https://n.news.naver.com/mnews/article/001/0014333438?sid=101,
2023-11-14 13:55:04,"광주 찾은 김동연 ""김포 편입, 지방 죽이기·선거용 속임수""(종합)",https://n.news.naver.com/mnews/article/003/0012208396?sid=100,
2023-11-14 19:11:38,한동훈 “하루 한 명씩 탄핵 추진”…민주당 향해 직격탄,https://n.news.naver.com/mnews/article/449/0000261664?sid=102,
2023-11-15 11:19:01,"이준석 “인요한, 한동훈 카펫 깔기…김기현 1~2주내 쫓겨나”",https://n.news.naver.com/mnews/article/021/0002605184?sid=100,
2023-11-15 03:01:22,"송영길, 비례정당 창당 시사… “조국과 연대 할수도”",https://n.news.naver.com/mnews/article/020/0003531172?sid=100,
2023-11-10 03:01:13,‘입법 독주→거부권’ 쳇바퀴에 갇힌 정치,https://n.news.naver.com/mnews/article/020/0003530302?sid=100,
2023-11-11 13:45:48,"""건방진 놈"" 송영길 발언에… 한동훈 ""한국 정치 후지게 만들어""",https://n.news.naver.com/mnews/article/417/0000961468?sid=100,
2023-11-15 12:45:01,"한동훈 말말말에 ""정치적 코멘트..열 받았을 것"", ""본인 일도 제대로 못하면서 정치적 발언""[박영환의 시사1번지]",https://n.news.naver.com/mnews/article/660/0000049324?sid=100,
2023-11-13 23:09:53,"장제원 ""알량한 정치인생 연장하며 서울 가지 않겠다""",https://n.news.naver.com/mnews/article/052/0001959530?sid=100,
2023-11-09 17:00:07,"메타 ""정치 광고에 AI 사용 여부 반드시 표기해야…위반 시 삭제""",https://n.news.naver.com/mnews/article/003/0012200376?sid=104,
2023-11-15 14:46:04,[금융포커스] “관치·낙하산 쏟아지나”… 새마을금고 혁신안에 직원들 ‘한숨’,https://n.news.naver.com/mnews/article/366/0000947808?sid=101,
2023-11-13 09:59:01,"이재명 ""尹 거부권 정치 그만둬야할 때""…노봉법·방송법 통과 촉구",https://n.news.naver.com/mnews/article/018/0005618555?sid=100,
2023-11-13 11:47:14,"툰베리 발언 방해 남성 ""정치적 견해 말고 기후 시위""",https://n.news.naver.com/mnews/article/003/0012205358?sid=104,
2023-11-15 10:40:54,"與 만난 오세훈 ""자치권·재정 보장한 단계적 서울편입 필요""",https://n.news.naver.com/mnews/article/001/0014331551?sid=102,
2023-11-10 05:03:08,"그들만의 정치, 巨野의 폭주",https://n.news.naver.com/mnews/article/081/0003407442?sid=100,
2023-11-14 13:43:01,"한동훈 ""민주당, 하루에 한 명씩 탄핵 추진하는 듯""",https://n.news.naver.com/mnews/article/629/0000248981?sid=102,
